imdbID;title;year;runtime;genre;released;imdbRating;imdbVotes;country
116839;Lawnmower Man 2: Beyond Cyberspace;1996;93 min;Action, Sci-Fi, Thriller;1996-01-12;2,3;7619;USA
116845;The Leading Man;1996;100 min;Drama, Romance, Thriller;1998-03-06;5,8;1173;UK
116851;Leila;1997;102 min;Drama, Romance;1999-05-16;7,7;2075;Iran
116859;The Leopard Son;1996;87 min;Documentary;1996-09-27;7,3;148;USA, Netherlands
116860;Pretty Village, Pretty Flame;1996;115 min;Comedy, Drama, History;1997-11-06;8,6;9598;Federal Republic of Yugoslavia
116861;Leprechaun 4: In Space;1996;95 min;Comedy, Horror, Sci-Fi;1997-02-25;3,3;4165;USA
116866;Level Five;1997;106 min;Documentary, Romance, War;1997-02-19;7;387;France
116882;Lilies;1996;95 min;Crime, Drama, Fantasy;1997-08-16;7,6;2145;Canada
116883;Lilla J�nssonligan och cornflakeskuppen;1996;90 min;Comedy, Family;1996-11-29;4,3;1000;Sweden
116886;The Line King: The Al Hirschfeld Story;1996;86 min;Documentary, Biography;1996-09-27;7,2;168;USA
116891;Listening to You: The Who at the Isle of Wight 1970;1998;85 min;Documentary, Music;1998-11-03;8,3;354;UK
116891;Listening to You: The Who at the Isle of Wight 1970;1998;85 min;Documentary, Music;1998-11-03;8,3;358;UK
116897;Little Witches;1996;90 min;Horror, Thriller;1996-12-23;3,5;1289;USA, Canada
116898;Loafer;1996;;Action, Comedy, Romance;1996-06-07;5;315;India
116905;Lone Star;1996;135 min;Drama, Mystery, Romance;1996-06-21;7,6;22043;USA
116908;The Long Kiss Goodnight;1996;121 min;Action, Crime, Drama;1996-10-11;6,7;56952;USA
116913;Looking for Richard;1996;111 min;Documentary, Drama;1996-10-11;7,4;6836;USA
116920;Losing Chase;1996;98 min;Drama;1996-08-18;6,8;625;USA
116922;Lost Highway;1997;134 min;Drama, Thriller;1997-02-21;7,7;90677;France, USA
116924;The Lottery;1996;100 min;Drama, Horror, Thriller;1996-09-29;6;712;USA
116928;Love Is All There Is;1996;120 min;Comedy, Romance;1996-05-10;5,2;970;USA
116930;Love Serenade;1996;101 min;Comedy, Crime, Drama;1997-08-01;7;1207;Australia
116931;Love and Other Catastrophes;1996;78 min;Comedy, Romance;1997-03-28;6,4;1709;Australia
116932;Love, etc.;1996;105 min;Comedy, Drama, Romance;1996-11-27;6,5;547;France
116934;Lover's Knot;1996;82 min;Comedy, Romance;1996-07-12;4,8;174;USA
116949;MURDER and murder;1996;113 min;;1997-06-20;7;45;USA
116953;Mad Dog Time;1996;93 min;Comedy, Crime, Drama;1996-11-08;5,5;2213;USA
116962;Mahjong;1996;121 min;Comedy, Drama;1996-12-07;7,5;611;Taiwan
116975;The Man Who Captured Eichmann;1996;96 min;Drama, History, War;1996-11-10;6,6;489;USA
116976;Man of Her Dreams;1997;94 min;Drama, Thriller;1997-11-18;5,1;144;USA
116980;Mandela;1996;118 min;Documentary, Biography, History;1997-03-21;6,8;239;South Africa, USA
116985;Manny & Lo;1996;88 min;Comedy, Drama;1996-07-26;6,8;1403;USA
116992;Marlene Dietrich: Shadow and Light;1996;52 min;Documentary;1996-04-02;7,1;59;UK, USA
116996;Mars Attacks!;1996;106 min;Comedy, Sci-Fi;1996-12-13;6,3;159969;USA
116999;Marvin's Room;1996;98 min;Drama;1997-02-08;6,7;18263;USA
117002;Mary Reilly;1996;108 min;Drama, Horror, Romance;1996-02-23;5,8;11347;USA, UK
117008;Matilda;1996;102 min;Comedy, Fantasy;1996-08-02;6,8;79359;USA
117011;Maximum Risk;1996;101 min;Action, Crime, Mystery;1996-09-13;5,4;14803;USA
117017;Memory Run;1995;89 min;Action, Sci-Fi, Thriller;1996-02-20;4,4;229;Canada, USA
117021;Menno's Mind;1997;95 min;Sci-Fi, Thriller;1997-12-13;4,5;316;USA
117026;Merisairas;1996;94 min;Drama, Thriller;1996-04-05;5,3;44;Sweden, France, Finland
117028;Message to Love: The Isle of Wight Festival;1997;127 min;Documentary, History, Music;1997-02-21;7,6;442;USA, UK
117038;Michael;1996;105 min;Comedy, Drama, Fantasy;1996-12-25;5,6;33722;USA
117039;Michael Collins;1996;133 min;Biography, Drama, Thriller;1996-10-11;7,1;22286;UK, Ireland, USA
117040;Microcosmos;1996;80 min;Documentary;1996-09-06;7,9;8671;France, Switzerland, Italy
117050;A Chef in Love;1996;100 min;Comedy, Romance;1997-04-23;6,8;469;France, Georgia, Ukraine, Belgium, Russia
117056;The Mirror;1997;95 min;Drama;1998-11-25;7,6;1566;Iran
117056;The Mirror;1997;95 min;Drama;1998-11-25;7,6;1595;Iran
117057;The Mirror Has Two Faces;1996;126 min;Comedy, Drama, Romance;1996-11-15;6,4;10666;USA
117060;Mission: Impossible;1996;110 min;Action, Adventure, Thriller;1996-05-22;7,1;272913;USA
117061;Mistrial;1996;89 min;Action, Drama, Thriller;1996-11-02;5,8;433;USA
117069;Moebius;1996;88 min;Mystery, Sci-Fi, Thriller;1996-10-17;6,9;1353;Argentina
117071;Moll Flanders;1996;123 min;Drama, Romance;1996-06-14;6,4;3199;USA
117073;My Man;1996;99 min;Comedy, Drama, Romance;1997-08-15;6,5;1074;France
117076;Mondo;1995;80 min;Drama;1997-05-30;7,2;403;France
117077;Monk Dawson;1998;104 min;Drama;1998-07-31;5,6;130;UK
117078;Monopol;1996;106 min;Comedy;1996-11-29;5,9;455;Sweden
117089;Rebirth of Mothra;1996;104 min;Action, Fantasy, Sci-Fi;1996-12-14;6;655;Japan
117091;Mother;1996;104 min;Comedy, Drama;1996-12-25;6,9;4354;USA
117093;Mother Night;1996;114 min;Drama, Romance, War;1996-11-01;7,2;4107;USA
117096;Moving Target;1996;106 min;Action, Thriller, Drama;1997-01-14;4,2;255;Canada, USA
117101;My Entire Life;1996;112 min;Comedy;1997-01-30;6,6;480;Australia
117102;Mr. Wrong;1996;96 min;Comedy;1996-02-16;3,7;4192;USA
117103;Mrs. Santa Claus;1996;90 min;Comedy, Family, Fantasy;1996-12-08;6,7;599;USA
117104;Mrs. Winterbourne;1996;105 min;Comedy, Drama, Romance;1996-04-19;6,1;5300;USA
117106;Death in Granada;1996;114 min;Biography, Drama, Mystery;1997-09-12;6,3;801;Spain, France, USA, Puerto Rico
117106;Death in Granada;1996;114 min;Biography, Drama, Mystery;1997-09-12;6,3;806;Spain, France, USA, Puerto Rico
117106;Death in Granada;1996;114 min;Biography, Drama, Mystery;1997-09-12;6,3;806;Spain, France, USA, Puerto Rico
117107;Mulholland Falls;1996;107 min;Crime, Drama, Mystery;1996-04-26;6,2;12342;USA
117108;Multiplicity;1996;117 min;Comedy, Romance, Sci-Fi;1996-07-17;5,9;23373;USA
117110;Muppet Treasure Island;1996;99 min;Action, Adventure, Comedy;1996-02-16;6,9;14627;USA
117117;My Mother's Courage;1995;89 min;Drama, War;1996-02-29;6,9;150;Germany, UK, Austria, Ireland
117119;My Fellow Americans;1996;101 min;Adventure, Comedy;1996-12-20;6,5;11924;USA
117128;Mystery Science Theater 3000: The Movie;1996;73 min;Comedy, Sci-Fi;1996-04-19;7,5;14858;USA
117131;Not Love, Just Frenzy;1996;125 min;Comedy, Drama, Thriller;1996-11-15;5,6;489;Spain
117143;Nach F�nf im Urwald;1995;99 min;Comedy, Romance;1996-04-25;7,1;1310;Germany
117151;Goodbye, South, Goodbye;1996;116 min;Crime, Drama;1997-04-12;7,3;913;Taiwan, Japan
117167;Never Met Picasso;1996;101 min;Comedy, Drama, Romance;1997-11-28;5,9;104;USA
117169;New York Cop;1993;93 min;Action, Crime, Drama;1993-08-14;4,2;164;Japan
117179;Night of the Twisters;1996;92 min;Action, Drama, Family;1996-02-14;5,8;1600;Canada, USA
117180;Nightjohn;1996;92 min;Drama;1996-06-01;6,8;273;USA
117193;No Way Back;1995;91 min;Action, Crime, Drama;1996-12-20;5,1;1914;USA
117194;No Way Home;1996;99 min;Crime, Drama, Thriller;1997-09-01;6,8;1137;USA, UK
117201;Norma Jean & Marilyn;1996;139 min;Biography, Drama;1996-05-18;6,1;2184;UK, USA
117202;Normal Life;1996;101 min;Crime, Drama;1996-10-25;6,3;1817;USA
117214;A Moment of Innocence;1996;78 min;Comedy, Drama;1997-06-12;8;1595;Iran, France
117218;The Nutty Professor;1996;95 min;Comedy, Romance, Sci-Fi;1996-06-28;5,5;79505;USA
117221;Nenette and Boni;1996;103 min;Drama;1997-09-19;7;867;France
117238;Omega Doom;1996;84 min;Drama, Sci-Fi, Thriller;1997-07-08;4,5;2300;USA
117247;One Fine Day;1996;108 min;Comedy, Drama, Romance;1996-12-20;6,4;34544;USA
117254;Operation Happy New Year;1996;93 min;Comedy;1996-12-31;5,7;305;Russia
117260;Original Gangstas;1996;99 min;Action, Crime, Drama;1996-05-10;5,6;1063;USA
117262;Orson Welles: The One-Man Band;1995;88 min;Documentary;1995-10-08;7,7;374;Germany, France, Switzerland
117273;Outsider;1997;;Drama;1997-02-13;8,1;907;Slovenia
117276;Overnight Delivery;1998;87 min;Romance, Comedy;1998-04-07;6,2;5059;USA
117283;The Pallbearer;1996;98 min;Comedy, Romance;1996-05-03;4,9;5914;USA
117284;Palookaville;1995;92 min;Comedy, Crime;1996-10-25;6,6;2118;USA
117287;The Paper Brigade;1996;105 min;Adventure, Comedy, Drama;1997-02-25;6,9;1377;USA
117293;Paradise Lost: The Child Murders at Robin Hood Hills;1996;150 min;Documentary, Crime, Mystery;1996-06-10;8,4;9160;USA
117296;Perfect Love;1996;110 min;Drama, Romance;1996-10-23;6,5;379;France
117312;Peanuts - Die Bank zahlt alles;1996;95 min;Comedy;1996-03-21;5,9;90;Germany
117315;The Father;1996;96 min;Drama;1999-02-10;7,5;837;Iran
117318;The People vs. Larry Flynt;1996;129 min;Biography, Drama;1996-12-25;7,3;68515;USA
117320;A Perfect Candidate;1996;105 min;Documentary;1996-06-19;7,3;221;USA
117329;Clubbed to Death (Lola);1996;90 min;Drama;1997-06-25;5,7;468;France, Portugal, Netherlands
117331;The Phantom;1996;100 min;Action, Adventure, Comedy;1996-06-07;4,9;26179;Australia, USA
117331;The Phantom;1996;100 min;Action, Adventure, Comedy;1996-06-07;4,9;26233;Australia, USA
117332;Phat Beach;1996;89 min;Comedy;1996-08-02;3,9;658;USA
117333;Phenomenon;1996;123 min;Drama, Fantasy, Romance;1996-07-03;6,4;60414;USA
117338;Picnic;1996;68 min;Drama, Fantasy;1996-07-26;7,3;1099;Japan
117342;Pinocchio's Revenge;1996;96 min;Fantasy, Horror;1996-10-07;4;1522;USA
117357;The Pompatus of Love;1995;99 min;Comedy, Drama, Romance;1996-07-26;5,3;512;France, USA
117359;Ponette;1996;97 min;Drama;1997-03-14;7,7;3346;France
117364;The Portrait of a Lady;1996;144 min;Drama, Romance;1997-01-17;6,2;8414;UK, USA
117365;Portraits chinois;1996;111 min;Comedy, Romance;1997-06-25;6;410;UK, France
117372;The Preacher's Wife;1996;123 min;Comedy, Drama, Fantasy;1996-12-13;5,4;8405;USA
117373;Precious Find;1996;90 min;Adventure, Sci-Fi, Western;1997-12-01;3,7;447;USA
117381;Primal Fear;1996;129 min;Crime, Drama, Mystery;1996-04-03;7,7;120282;USA
117394;Deep Crimson;1996;114 min;Crime, Drama, Romance;1997-10-08;7,3;1147;Mexico, France, Spain
117395;Project Grizzly;1996;72 min;Documentary;1997-10-03;6,4;483;Canada
117396;Orion's Key;1996;99 min;Action, Sci-Fi;1997-04-22;2,8;272;USA
117396;Orion's Key;1996;99 min;Action, Sci-Fi;1997-04-22;2,8;273;USA
117397;Project: ALF;1996;95 min;Comedy, Sci-Fi, Family;1996-02-17;5,5;1618;Germany, USA
117398;La Promesse;1996;90 min;Drama;1997-05-16;7,9;4744;Belgium, France, Luxembourg, Tunisia
117400;The Proprietor;1996;113 min;Drama;1996-10-09;5,5;181;France, UK, USA
117407;Pusher;1996;110 min;Crime, Thriller;1996-08-30;7,4;23369;Denmark
117412;P�dale douce;1996;100 min;Comedy;1996-03-27;5,8;1308;France
117419;Quest;1996;12 min;Animation, Short;1996-10-01;7,4;451;Germany
117420;The Quest;1996;95 min;Action, Adventure, Thriller;1996-04-26;5,4;17223;USA, Canada
117422;The Quiet Room;1996;92 min;Drama;1997-03-21;7,2;497;Australia, Italy, France
117427;Race the Sun;1996;100 min;Adventure, Comedy, Drama;1996-03-22;5,3;2461;USA
117437;Raja Hindustani;1996;165 min;Drama, Romance, Musical;1996-11-08;6,1;4404;India
117438;Ransom;1996;121 min;Crime, Thriller;1996-11-08;6,6;92817;USA
117439;The Ransom of Red Chief;1998;90 min;Comedy, Western;1998-08-16;5,7;248;USA
117442;Rasputin;1996;135 min;Biography, Drama, History;1996-03-23;7,1;2555;USA, Hungary
117443;Ratchet;1996;114 min;Thriller;1998-02-06;4,5;112;USA
117450;Rebound: The Legend of Earl 'The Goat' Manigault;1996;120 min;Biography, Drama, Sport;1996-11-23;7,8;2277;USA
117457;Reggie's Prayer;1996;94 min;Drama, Sport;1997-01-24;5,3;129;USA
117468;Retroactive;1997;91 min;Action, Crime, Drama;1997-01-01;6,3;3990;USA
117473;The Rich Man's Wife;1996;95 min;Thriller;1996-09-13;5,1;2327;USA
117476;Riders of the Purple Sage;1996;98 min;Drama, Romance, Western;1996-01-21;6,5;525;USA
117477;Ridicule;1996;102 min;Comedy, Drama, Romance;1996-11-22;7,4;5732;France
117482;Ripe;1996;92 min;Drama;1997-05-02;3,8;863;USA
117495;Robin of Locksley;1996;97 min;Adventure, Drama;1996-02-26;6,1;616;USA
117496;Robinson Crusoe;1997;105 min;Drama, Adventure;1997-06-12;5,9;9022;USA
117497;Robo Warriors;1996;93 min;Action, Adventure, Sci-Fi;1996-10-01;4,7;288;USA
117500;The Rock;1996;136 min;Action, Adventure, Thriller;1996-06-07;7,4;243746;USA
117509;Romeo + Juliet;1996;120 min;Drama, Romance;1996-11-01;6,8;154335;USA
117515;Rose Hill;1997;99 min;Western;1997-04-20;6,4;364;Canada, USA
117517;Roula;1995;97 min;Drama;1996-03-21;6,5;108;Germany
117534;Sabrina the Teenage Witch;1996;91 min;Comedy, Family, Fantasy;1996-04-07;6,2;4268;USA, Canada
117540;Sairaan kaunis maailma;1997;96 min;Drama;1997-04-11;5,9;691;Finland
117544;Salut cousin!;1996;98 min;Comedy;1997-02-21;6,3;251;France, Algeria, Belgium, Luxembourg
117547;Samson and Delilah;1996;172 min;Adventure, Drama, History;1996-12-08;6;623;Germany, Italy, USA
117549;Santa Claws;1996;83 min;Horror;1996-10-22;2,6;394;USA
117550;Santa with Muscles;1996;97 min;Family, Comedy;1996-11-08;2,3;7635;USA
117555;The Perfect Circle;1997;110 min;Drama, War;1997-09-10;8,1;1335;Bosnia and Herzegovina, France
117561;Schizopolis;1996;96 min;Comedy, Fantasy, Mystery;1997-04-09;7,1;4044;USA
117566;Sci-fighters;1996;94 min;Sci-Fi;1996-12-30;4,2;369;Canada
117571;Scream;1996;111 min;Horror, Mystery;1996-12-20;7,2;203469;USA
117575;Viva Erotica;1996;99 min;Comedy, Drama;1996-11-28;6,7;466;Hong Kong
117577;The Search for One-eye Jimmy;1994;80 min;Comedy;1996-06-21;5,9;1104;USA
117582;The Secret Agent;1996;95 min;Drama, Thriller;1996-11-08;5,8;1841;UK
117583;A Secret Between Friends: A Moment of Truth Movie;1996;96 min;Drama;1996-02-19;6,6;595;USA, Canada
117583;A Secret Between Friends: A Moment of Truth Movie;1996;96 min;Drama;1996-02-19;6,6;596;USA, Canada
117589;Secrets & Lies;1996;136 min;Drama;1996-10-25;8;26570;France, UK
117603;Set It Off;1996;123 min;Action, Crime, Drama;1996-11-06;6,8;9107;USA
117608;Sgt. Bilko;1996;93 min;Comedy;1996-03-29;5,7;16847;USA
117609;Sgt. Kabukiman N.Y.P.D.;1990;105 min;Comedy, Fantasy;1991-03-02;5,8;1878;Japan, USA
117615;Shall We Dance?;1996;136 min;Comedy, Drama, Music;1997-07-11;7,8;8969;Japan
117615;Shall We Dance?;1996;136 min;Comedy, Drama, Music;1997-07-11;7,8;8979;Japan
117620;Sharpe's Mission;1996;100 min;Action, Adventure, History;2006-08-05;8;1319;UK
117621;Sharpe's Regiment;1996;100 min;Action, Adventure, History;2006-07-22;8;1371;UK
117622;Sharpe's Siege;1996;;Action, Adventure, History;2006-07-29;8;1338;UK
117626;She Cried No;1996;98 min;Drama;1996-09-23;6,2;600;USA
117628;She's the One;1996;96 min;Comedy, Drama, Romance;1996-08-23;6,1;13376;USA
117631;Shine;1996;105 min;Biography, Drama, Music;1997-02-14;7,7;40716;Australia
117653;Silent Trigger;1996;93 min;Action, Drama, Thriller;1996-10-12;5,5;2522;Canada, UK
117658;The Stendhal Syndrome;1996;113 min;Horror, Mystery, Thriller;1996-01-26;6,1;5215;Italy
117664;Slaves to the Underground;1997;93 min;Comedy, Drama, Music;1997-11-14;5;256;USA
117665;Sleepers;1996;147 min;Crime, Drama, Thriller;1996-10-18;7,5;144961;USA
117666;Sling Blade;1996;135 min;Drama;1997-03-14;8,1;67955;USA
117669;Small Wonders;1995;77 min;Documentary, Biography, Music;;7,1;129;USA
117676;Snowboard Academy;1996;88 min;Comedy, Sport;1997-10-28;2,4;2173;USA, Canada
117677;Snowriders;1996;96 min;Documentary;1996-10-16;7,3;43;USA
117688;Solo;1996;94 min;Action, Sci-Fi, Thriller;1996-08-23;3,8;3361;Mexico, USA
117690;Some Mother's Son;1996;112 min;Drama, History;1996-12-25;7,3;2040;Ireland, USA
117691;Somebody Is Waiting;1996;90 min;Drama;1996-12-19;6,3;368;USA
117692;Sometimes They Come Back... Again;1996;98 min;Horror;1996-09-03;3,7;2444;USA
117695;I'm Crazy About Iris Blond;1996;110 min;Comedy, Romance;1996-12-13;6,2;794;Italy
117695;I'm Crazy About Iris Blond;1996;110 min;Comedy, Romance;1996-12-13;6,2;794;Italy
117705;Space Jam;1996;88 min;Animation, Adventure, Comedy;1996-11-15;6,2;99156;USA
117715;Conspirators of Pleasure;1996;85 min;Animation, Comedy;1997-08-15;7,6;2215;Czech Republic, Switzerland, UK
117718;The Spitfire Grill;1996;117 min;Drama;1996-08-23;6,9;4749;USA
117723;Spy Hard;1996;81 min;Comedy, Action;1996-05-24;5,2;27335;USA
117724;Squeeze;1997;102 min;Crime, Drama;1997-06-06;5,9;248;USA
117729;In the Fold;1996;97 min;Action, Adventure, Sci-Fi;1996-03-11;5,4;383;USA, Germany
117731;Star Trek: First Contact;1996;111 min;Action, Adventure, Sci-Fi;1996-11-22;7,6;92291;USA
117737;Stealing Beauty;1996;118 min;Drama, Romance;1996-06-14;6,6;19093;Italy, France, UK
117739;Stella Does Tricks;1996;99 min;Drama;2000-01-28;6,5;509;UK
117765;Striptease;1996;115 min;Comedy, Crime, Drama;1996-06-28;4,3;32681;USA
117768;The Stupids;1996;94 min;Comedy, Adventure;1996-08-30;4,1;5508;UK, Canada, USA
117773;The Substance of Fire;1996;97 min;Drama;1997-03-14;6;522;USA
117774;The Substitute;1996;114 min;Action, Crime, Drama;1996-04-19;5,8;8712;USA
117775;Sudden Manhattan;1996;80 min;Comedy;1997-03-07;6,4;243;USA
117780;Summer of Fear;1996;100 min;Drama, Horror, Mystery;1996-04-03;5,5;188;USA
117781;The Sunchaser;1996;122 min;Crime, Drama;1996-10-25;6,2;2739;USA
117784;Sunset Park;1996;99 min;Drama, Sport;1996-04-26;5,8;1164;USA
117786;Mr. Nice Guy;1997;88 min;Action, Comedy, Crime;1998-03-18;6,2;18379;Hong Kong
117788;Das Superweib;1996;86 min;Comedy;1996-03-07;4,2;652;Germany
117791;Surviving Picasso;1996;125 min;Biography, Drama, Romance;1996-09-20;6,3;5520;USA
117794;Susie Q;1996;;Comedy, Drama, Fantasy;;7,5;2085;USA, Canada
117808;Szamanka;1996;110 min;Drama, Horror, Mystery;1996-05-10;5,9;790;Poland, France, Switzerland
117814;S�nt �r livet;1996;131 min;Drama, Comedy;1996-10-25;4,6;354;Sweden, Norway
117817;The Other Side of Sunday;1996;103 min;Comedy, Drama;1998-05-01;7,1;1021;Norway
117826;Bordello of Blood;1996;87 min;Horror, Comedy;1996-08-16;5,2;9902;USA
117865;Taxandria;1994;82 min;Animation, Adventure, Fantasy;1996-02-21;6,5;332;Belgium, Germany, France
117868;Tears of Stone;1995;110 min;Biography, Drama;1995-09-15;7;84;Iceland, Germany
117876;Tenchi Muy�! In Love;1996;95 min;Animation, Comedy, Drama;1996-08-16;7,3;1136;Japan
117879;Terminal;1996;87 min;Drama, Horror;1996-02-12;4,7;208;USA
117880;T2 3-D: Battle Across Time;1996;12 min;Action, Short, Sci-Fi;1996-04-27;7,8;6383;USA
117883;Thesis;1996;125 min;Mystery, Thriller;1996-04-12;7,5;25256;Spain
117883;Thesis;1996;125 min;Mystery, Thriller;1996-04-12;7,5;25335;Spain
117887;That Thing You Do!;1996;108 min;Comedy, Drama, Music;1996-10-04;6,8;47455;USA
117891;A Thin Line Between Love and Hate;1996;108 min;Comedy, Crime, Drama;1996-04-03;5,5;2825;USA
117894;Thinner;1996;93 min;Comedy, Horror, Thriller;1996-10-25;5,7;18117;USA
117898;This World, Then the Fireworks;1997;100 min;Crime, Drama, Thriller;1997-07-11;5,1;941;USA
117905;Comrades: Almost a Love Story;1996;118 min;Drama, Romance;1996-11-02;8,2;2871;Hong Kong
117907;A Tickle in the Heart;1996;90 min;Documentary, Music;1997-01-23;8,1;74;Germany, Switzerland
117909;Earth;1996;125 min;Drama, Romance;1997-04-10;7,4;3048;Spain
117913;A Time to Kill;1996;149 min;Crime, Drama, Thriller;1996-07-24;7,4;90592;USA
117918;Tin Cup;1996;135 min;Comedy, Drama, Romance;1996-08-16;6,3;35489;USA
117924;To Gillian on Her 37th Birthday;1996;93 min;Drama, Fantasy;1996-10-18;5,7;3918;USA
117927;To Sir, with Love II;1996;92 min;Drama;1996-04-07;6,2;647;USA
117942;Tornado!;1996;89 min;Action, Drama;1996-05-07;4,6;881;USA
117945;Die totale Therapie;1996;125 min;Drama, Thriller;;6,4;121;Austria
117951;Trainspotting;1996;94 min;Drama;1996-02-23;8,2;423822;UK
117958;Trees Lounge;1996;95 min;Comedy, Drama;1996-10-11;7,2;10914;USA
117959;The Truce;1997;125 min;Drama, History, War;1998-04-24;6,7;1267;Italy, France, Germany, Switzerland
117965;The Trigger Effect;1996;94 min;Drama, Thriller;1996-08-30;5,6;4645;USA
117966;Trilogy of Terror II;1996;90 min;Horror, Thriller;1996-10-30;5,7;909;USA, Canada
117968;Three Lives and Only One Death;1996;123 min;Comedy, Crime;1996-10-11;7,2;767;France, Portugal
117969;Trojan Eddie;1996;105 min;Crime, Drama, Romance;1997-08-29;6,3;231;UK, Ireland
117970;Re dai yu;1995;107 min;Comedy, Drama;1997-04-05;7,5;228;Taiwan
117973;True Blue;1996;118 min;Drama, Sport;1996-11-15;6,3;318;UK
117975;True Love and Chaos;1997;97 min;Drama;1997-05-22;5,9;218;Australia
117979;The Truth About Cats & Dogs;1996;97 min;Comedy, Romance;1996-04-26;6,3;21815;USA
117991;Twelfth Night or What You Will;1996;134 min;Comedy, Drama, Romance;1996-10-25;7,3;4670;UK, Ireland, USA
117994;Twisted;1996;100 min;Drama;1997-12-05;4,8;104;USA
117995;Twisted Desire;1996;85 min;Crime, Drama;1996-05-13;6;779;USA
117998;Twister;1996;113 min;Action, Adventure, Drama;1996-05-10;6,3;135891;USA
117999;Two Deaths;1995;99 min;Drama, War;1996-05-24;6,7;376;UK
117999;Two Deaths;1995;99 min;Drama, War;1996-05-24;6,7;376;UK
118001;Two Much;1995;118 min;Comedy, Romance;1996-03-15;5,3;4224;Spain, USA
118002;Two If by Sea;1996;96 min;Comedy, Crime, Romance;1996-01-12;5,2;4391;USA
118003;Tykho Moon;1996;102 min;Sci-Fi;1996-11-28;6,3;508;France, Germany, UK
